seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
120,1786781483.495567,camera_init,13.418183,5.679539,0.000000,-0.021463,0.020469,0.702008,0.711551,1.557242,none,0.250
121,1786781483.997672,camera_init,13.419943,5.845852,0.000000,-0.021745,0.021305,0.703691,0.709854,1.562050,none,0.250
122,1786781484.498333,camera_init,13.418616,6.016365,0.000000,-0.021407,0.021397,0.705938,0.707627,1.568405,none,0.250
123,1786781484.897576,camera_init,13.415919,6.172119,0.000000,-0.021605,0.019505,0.715665,0.697837,1.595954,none,0.250
124,1786781485.398119,camera_init,13.398382,6.352306,0.000000,-0.022887,0.022321,0.736083,0.676136,1.655704,none,0.250
125,1786781485.797669,camera_init,13.362318,6.501713,0.000000,-0.024484,0.024101,0.766257,0.641615,1.747589,none,0.250
126,1786781486.298964,camera_init,13.299676,6.677165,0.000000,-0.022705,0.021689,0.796882,0.603318,1.845760,none,0.250
127,1786781486.798789,camera_init,13.220466,6.820345,0.000000,-0.024099,0.023095,0.831405,0.554663,1.965317,none,0.250
128,1786781487.198553,camera_init,13.132477,6.958399,0.000000,-0.023613,0.022488,0.853295,0.520408,2.046727,none,0.250
129,1786781487.598568,camera_init,13.052561,7.117716,0.000000,-0.022683,0.024024,0.858579,0.511616,2.067389,none,0.250
130,1786781487.998566,camera_init,12.957906,7.269159,0.000000,-0.024504,0.023453,0.866828,0.497452,2.100152,none,0.250
131,1786781488.398466,camera_init,12.855993,7.416834,0.000000,-0.024110,0.023042,0.877732,0.477990,2.144819,none,0.250
132,1786781488.798467,camera_init,12.730726,7.559273,0.000000,-0.024388,0.023500,0.893833,0.447120,2.214588,none,0.250
133,1786781489.098177,camera_init,12.625433,7.667283,0.000000,-0.026071,0.024698,0.910350,0.412279,2.291899,none,0.250
134,1786781489.496469,camera_init,12.497823,7.791429,0.000000,-0.028657,0.025765,0.920527,0.388775,2.343282,none,0.250
135,1786781489.896745,camera_init,12.373886,7.917733,0.000000,-0.027203,0.025995,0.924825,0.378528,2.365568,none,0.250
136,1786781490.297524,camera_init,12.228277,8.053147,0.000000,-0.029806,0.024795,0.930589,0.364007,2.396773,none,0.250
137,1786781490.694174,camera_init,12.097271,8.174361,0.000000,-0.028419,0.025550,0.936589,0.348339,2.430454,none,0.250
138,1786781490.997679,camera_init,11.966306,8.260873,0.000000,-0.029709,0.026262,0.944037,0.327447,2.474955,none,0.250
139,1786781491.394337,camera_init,11.818710,8.369839,0.000000,-0.029544,0.025500,0.950114,0.309452,2.512953,none,0.250
140,1786781491.697732,camera_init,11.691713,8.468159,0.000000,-0.028606,0.025746,0.951723,0.304535,2.523331,none,0.250
141,1786781492.095633,camera_init,11.528127,8.579716,0.000000,-0.030413,0.024946,0.956866,0.287855,2.558256,none,0.250
142,1786781492.497706,camera_init,11.362762,8.689396,0.000000,-0.029672,0.026044,0.958885,0.281036,2.572584,none,0.250
143,1786781492.895622,camera_init,11.204073,8.798245,0.000000,-0.029440,0.025998,0.960256,0.276345,2.582369,none,0.250
144,1786781493.298252,camera_init,11.044372,8.891711,0.000000,-0.027941,0.023656,0.963085,0.266698,2.602314,none,0.250
145,1786781493.596935,camera_init,10.904048,8.981795,0.000000,-0.027274,0.023233,0.966244,0.255125,2.626304,none,0.250
146,1786781493.994948,camera_init,10.723170,9.067524,0.000000,-0.028891,0.023440,0.969865,0.240786,2.655964,none,0.250
147,1786781494.297442,camera_init,10.580593,9.144810,0.000000,-0.029145,0.024229,0.971232,0.235100,2.667741,none,0.250
148,1786781494.695698,camera_init,10.410056,9.241674,0.000000,-0.029377,0.024752,0.972314,0.230499,2.677252,none,0.250
149,1786781494.997334,camera_init,10.269296,9.308588,0.000000,-0.027944,0.023675,0.973379,0.226259,2.685904,none,0.250
150,1786781495.298834,camera_init,10.121097,9.385329,0.000000,-0.028530,0.024413,0.973825,0.224174,2.690237,none,0.250
