seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
182,1787195781.059345,camera_init,30.730302,-0.617611,0.000000,0.005186,0.001407,0.010971,0.999925,0.021957,none,0.250
183,1787195781.359236,camera_init,30.923160,-0.620282,0.000000,0.004775,0.005472,0.009014,0.999933,0.018082,none,0.250
184,1787195781.659204,camera_init,31.093583,-0.623126,0.000000,0.005460,0.003855,0.008704,0.999940,0.017450,none,0.250
185,1787195781.959237,camera_init,31.265514,-0.624468,0.000000,0.003854,0.002502,0.009509,0.999944,0.019038,none,0.250
186,1787195782.259339,camera_init,31.451511,-0.627387,0.000000,0.005628,0.004583,0.006888,0.999950,0.013828,none,0.250
187,1787195782.559286,camera_init,31.625214,-0.633923,0.000000,0.008631,0.004045,0.005037,0.999942,0.010143,none,0.250
188,1787195782.859282,camera_init,31.801666,-0.636254,0.000000,0.005646,0.005270,0.004375,0.999961,0.008810,none,0.250
189,1787195783.159273,camera_init,31.969316,-0.632585,0.000000,0.006559,0.006463,0.005751,0.999941,0.011587,none,0.250
190,1787195783.459191,camera_init,32.138109,-0.648408,0.000000,0.005958,0.003879,-0.001164,0.999974,-0.002282,none,0.250
191,1787195783.759207,camera_init,32.326608,-0.653418,0.000000,0.005278,0.003992,-0.002438,0.999975,-0.004834,none,0.250
192,1787195784.059145,camera_init,32.493633,-0.657110,0.000000,0.006172,0.006494,-0.003660,0.999953,-0.007240,none,0.250
193,1787195784.359165,camera_init,32.650369,-0.659415,0.000000,0.006709,0.007601,-0.005263,0.999935,-0.010425,none,0.250
194,1787195784.659132,camera_init,32.823687,-0.663638,0.000000,0.007058,0.006139,-0.003394,0.999950,-0.006702,none,0.250
195,1787195784.959216,camera_init,32.991189,-0.670585,0.000000,0.006812,0.006537,-0.001774,0.999954,-0.003458,none,0.250
196,1787195785.259110,camera_init,33.173371,-0.684286,0.000000,0.004029,0.007301,-0.004361,0.999956,-0.008664,none,0.250
197,1787195785.559092,camera_init,33.346905,-0.689402,0.000000,0.007661,0.008361,-0.005255,0.999922,-0.010382,none,0.250
198,1787195785.859094,camera_init,33.535601,-0.683368,0.000000,0.004310,0.008095,-0.002189,0.999956,-0.004309,none,0.250
199,1787195786.159127,camera_init,33.706955,-0.689226,0.000000,0.006685,0.010494,-0.001181,0.999922,-0.002221,none,0.250
200,1787195786.459092,camera_init,33.894088,-0.699601,0.000000,0.004708,0.008426,-0.000797,0.999953,-0.001516,none,0.250
201,1787195786.759159,camera_init,34.071353,-0.705670,0.000000,0.005332,0.008887,-0.001187,0.999946,-0.002279,none,0.250
202,1787195787.059167,camera_init,34.244721,-0.710619,0.000000,0.005762,0.007686,0.001563,0.999953,0.003215,none,0.250
203,1787195787.359221,camera_init,34.424291,-0.713502,0.000000,0.005336,0.008159,-0.000687,0.999952,-0.001288,none,0.250
204,1787195787.659163,camera_init,34.615578,-0.717690,0.000000,0.004972,0.007000,0.001814,0.999961,0.003697,none,0.250
205,1787195787.959149,camera_init,34.787560,-0.722000,0.000000,0.007096,0.008987,0.002099,0.999932,0.004325,none,0.250
206,1787195788.259157,camera_init,34.959376,-0.727512,0.000000,0.008337,0.007679,0.000849,0.999935,0.001826,none,0.250
207,1787195788.559137,camera_init,35.139818,-0.728062,0.000000,0.006173,0.007281,0.003184,0.999949,0.006458,none,0.250
208,1787195788.859118,camera_init,35.322180,-0.735576,0.000000,0.005233,0.006412,0.002533,0.999963,0.005133,none,0.250
209,1787195789.159104,camera_init,35.510661,-0.738661,0.000000,0.006845,0.009577,0.002825,0.999927,0.005782,none,0.250
210,1787195789.459067,camera_init,35.688937,-0.745608,0.000000,0.006488,0.006590,0.003778,0.999950,0.007642,none,0.250
